occurrenceID	institutionCode	collectionCode	catalogNumber	combined	SamplingDate	recordedBy	Sex	Department	Municipality	Locality	MinElevation	MaxElevation	decimalLatitude	decimalLongitude	Habitat	Order	Family	Species	SnoutVentLength	HeadWidth	MouthWidth	ForearmLength	TibiaLength	FemurLength	FootLength	FootWebbing
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2759	UDEA	MHUA-A	1442	MHUA-A1442	2001	Oscar Hernandez	NA	Antioquia	Amalfi	 Qda. El Caiman, Hidroelectrica Porce II	910	910	NA	NA	Wetland	Anura	Hylidae	Smilisca sila	34.16	11.77	12.07	7.18	18.5	18.16	14.66	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2760	UDEA	MHUA-A	1470	MHUA-A1470	2001	Oscar Hernandez	NA	Antioquia	Yolombó	Vereda Guacabe, Fca. Sta. Lucía, Porce II	960	960	6.5979	-75.0185	Wetland	Anura	Aromobatidae	Rheobates palmatus	37	13.97	13.55	9.43	16.62	18.19	17.95	Basal
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2761	UDEA	MHUA-A	1471	MHUA-A1471	2001	Oscar Hernandez	NA	Antioquia	Yolombó	Vereda Guacabe, Fca. Sta. Lucía, Porce II	960	960	6.5979	-75.0185	Wetland	Anura	Aromobatidae	Rheobates palmatus	36.68	13.35	12.95	7.31	17.15	16.71	17.09	Basal
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2762	UDEA	MHUA-A	1478	MHUA-A1478	2001	Oscar Hernandez	NA	Antioquia	Yolombó	 Vereda La Cancana, Qda. La Cancana	930	930	NA	NA	Wetland	Anura	Hylidae	Scinax ruber	34.66	10.56	11.15	6.57	18.42	15.56	15.58	Extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2763	UDEA	MHUA-A	1481	MHUA-A1481	2001	Oscar Hernandez	NA	Antioquia	Yolombó	Vereda Guacabe, Bosque Normandia	1100	1100	6.736	-75.0758	Wetland	Anura	Hylidae	Scinax rostratus	41.55	13.87	14.42	9.63	25.86	24.47	19.58	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2764	UDEA	MHUA-A	1482	MHUA-A1482	2001	Oscar Hernandez	NA	Antioquia	Yolombó	Fca. Fosforito	950	950	6.5979	-75.0185	Wetland	Anura	Hylidae	Dendropsophus microcephalus	21.88	6.93	7.19	4.48	10.84	11.13	8.94	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2765	UDEA	MHUA-A	1531	MHUA-A1531	2001	Oscar Hernandez	NA	Antioquia	Gómez Plata	 Vereda La Clara, Hda. Vegas de La Clara U de A	1100	1100	NA	NA	Wetland	Anura	Hylidae	Scinax ruber	31.55	9.57	10.2	6.07	16.15	15.14	13.89	Extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2766	UDEA	MHUA-A	1535	MHUA-A1535	2002	Oscar Hernandez	NA	Antioquia	Caucasia	Vereda Campo Alegre, Hda. La Candelaria, UdeA	150	150	7.9705	-75.2729	Wetland	Anura	Microhylidae	Elachistocleis pearsei 	30.5	9.49	8.54	5.93	10.99	11.57	13.71	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2767	UDEA	MHUA-A	1551	MHUA-A1551	2001	Oscar Hernandez	NA	Antioquia	San Roque	 Estacion Piscicola U de A	NA	NA	NA	NA	Wetland	Anura	Leptodactylidae	Leptodactylus savagei	133.87	52.25	50.84	29.24	62.37	54.86	59.59	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2768	UDEA	MHUA-A	1552	MHUA-A1552	2001	Oscar Hernandez	NA	Antioquia	San Roque	 Estacion Piscicola U de A	NA	NA	NA	NA	Wetland	Anura	Leptodactylidae	Leptodactylus savagei	125.08	50.6	47.63	29.04	58.17	60.43	59.65	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2769	UDEA	MHUA-A	1612	MHUA-A1612	2001	Oscar Hernandez	NA	Bolívar	Santa Catalina	Hda. El Ceibal	NA	NA	10.6327	-75.2393	Wetland	Anura	Hylidae	Scarthyla vigilans	16.67	5.22	4.89	2.87	8.11	7.96	5.41	Extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2770	UDEA	MHUA-A	1613	MHUA-A1613	2001	Oscar Hernandez	NA	Bolívar	Santa Catalina	Hda. El Ceibal	NA	NA	10.6327	-75.2393	Wetland	Anura	Hylidae	Scarthyla vigilans	19.32	5.61	5.5	3.3	10.25	9.86	6.69	Extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2771	UDEA	MHUA-A	1614	MHUA-A1614	2001	Oscar Hernandez	Female	Bolívar	Santa Catalina	Hda. El Ceibal	NA	NA	10.6327	-75.2393	Wetland	Anura	Hylidae	Scarthyla vigilans	19.21	5.97	6.04	3.86	9.94	8.21	7.87	Extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2772	UDEA	MHUA-A	1615	MHUA-A1615	2001	Oscar Hernandez	NA	Bolívar	Santa Catalina	Hda. El Ceibal	NA	NA	10.6327	-75.2393	Wetland	Anura	Hylidae	Scarthyla vigilans	15.83	4.66	4.92	3.29	8.53	7.93	8.23	Extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2773	UDEA	MHUA-A	1616	MHUA-A1616	2001	Oscar Hernandez	Female	Bolívar	Santa Catalina	Hda. El Ceibal	NA	NA	10.6327	-75.2393	Wetland	Anura	Hylidae	Scarthyla vigilans	18.83	5.83	5.96	4.33	9.46	9.49	8.26	Extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2774	UDEA	MHUA-A	1617	MHUA-A1617	2001	Oscar Hernandez	Female	Bolívar	Santa Catalina	Hda. El Ceibal	NA	NA	10.6327	-75.2393	Wetland	Anura	Hylidae	Scarthyla vigilans	19.28	6.05	6.32	3.74	10	9.27	8.31	Extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2775	UDEA	MHUA-A	1618	MHUA-A1618	2001	Oscar Hernandez	NA	Norte de Santander	Cucutilla	Vereda Carrizal, Sisavita	2100	2100	7.5422	-72.7767	Wetland	Anura	Hylidae	Dendropsophus luddeckei	31.38	10.67	10.95	6.47	16.65	16.29	13.79	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2776	UDEA	MHUA-A	1621	MHUA-A1621	2001	Oscar Hernandez	NA	Norte de Santander	Cucutilla	Vereda Carrizal, Sisavita	2100	2100	7.5422	-72.7767	Wetland	Anura	Hylidae	Dendropsophus luddeckei	31.11	9.78	9.79	6.7	15.98	11.72	11.82	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2777	UDEA	MHUA-A	1622	MHUA-A1622	2001	Oscar Hernandez	NA	Norte de Santander	Cucutilla	Vereda Carrizal, Sisavita	2100	2100	7.5422	-72.7767	Wetland	Anura	Hylidae	Dendropsophus luddeckei	32.56	10.61	10.7	7.6	17.1	14.91	15.52	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2778	UDEA	MHUA-A	1625	MHUA-A1625	2001	Oscar Hernandez	NA	Norte de Santander	Cucutilla	Vereda Carrizal, Sisavita	2100	2100	7.5422	-72.7767	Wetland	Anura	Hylidae	Dendropsophus luddeckei	32	9.86	10.14	6.43	16.13	15.26	13.91	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2779	UDEA	MHUA-A	1637	MHUA-A1637	2001	Oscar Hernandez	Female	Bolívar	Santa Catalina	Hda. El Ceibal	NA	NA	10.6327	-75.2393	Wetland	Anura	Leptodactylidae	Pseudopaludicola pusilla	15.42	4.99	4.55	3.32	7.93	6.63	5.65	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2780	UDEA	MHUA-A	1638	MHUA-A1638	2001	Oscar Hernandez	NA	Bolívar	Santa Catalina	Hda. El Ceibal	NA	NA	10.6327	-75.2393	Wetland	Anura	Leptodactylidae	Pseudopaludicola pusilla	16.18	4.72	4.33	2.49	7.64	5.91	7.69	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2781	UDEA	MHUA-A	1639	MHUA-A1639	2001	Oscar Hernandez	NA	Bolívar	Santa Catalina	Hda. El Ceibal	NA	NA	10.6327	-75.2393	Wetland	Anura	Hylidae	Dendropsophus ebraccatus	25.57	9.04	9.22	6.01	14.08	13.67	11.23	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2782	UDEA	MHUA-A	1640	MHUA-A1640	2001	Oscar Hernandez	NA	Bolívar	Santa Catalina	Hda. El Ceibal	NA	NA	10.6327	-75.2393	Wetland	Anura	Hylidae	Dendropsophus ebraccatus	26.34	9.1	9.14	6.11	13.79	13.29	10.64	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2783	UDEA	MHUA-A	1641	MHUA-A1641	2001	Oscar Hernandez	NA	Bolívar	Santa Catalina	Hda. El Ceibal	NA	NA	10.6327	-75.2393	Wetland	Anura	Hylidae	Scinax ruber	35.79	11.09	11.06	7	17.54	16.11	15.58	Extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2784	UDEA	MHUA-A	1645	MHUA-A1645	2001	Oscar Hernandez	NA	Bolívar	Santa Catalina	Hda. El Ceibal	NA	NA	10.6327	-75.2393	Wetland	Anura	Hylidae	Scinax rostratus	41.33	12.93	12.8	NA	21.5	17.76	17.08	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2785	UDEA	MHUA-A	1649	MHUA-A1649	2001	Oscar Hernandez	NA	Bolívar	Santa Catalina	Hda. El Ceibal	NA	NA	10.6327	-75.2393	Wetland	Anura	Leptodactylidae	Leptodactylus fragilis	37.2	12.44	12.6	7.44	17.05	16.44	19.25	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2786	UDEA	MHUA-A	1654	MHUA-A1654	2001	Oscar Hernandez	NA	Atlántico	Luruaco	Fca. La Victoria y La Gloria, Alto Matamba	120	150	10.6551	-75.1857	Wetland	Anura	Leptodactylidae	Pleurodema brachyops	45.13	18.28	17.06	8.16	16.43	18.7	17.35	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2787	UDEA	MHUA-A	1656	MHUA-A1656	2001	Oscar Hernandez	Male	Bolívar	Santa Catalina	Hda. El Ceibal	NA	NA	10.6327	-75.2393	Wetland	Anura	Hylidae	Trachycephalus typhonius	74.2	23.78	23.78	12.91	33.72	32.79	26.28	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2788	UDEA	MHUA-A	1657	MHUA-A1657	2001	Oscar Hernandez	Male	Bolívar	Santa Catalina	Hda. El Ceibal	NA	NA	10.6327	-75.2393	Wetland	Anura	Leptodactylidae	Leptodactylus bolivianus	83.87	30.02	29.4	18.71	40.22	37.79	40.38	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2789	UDEA	MHUA-A	1661	MHUA-A1661	2002	Oscar Hernandez	NA	Antioquia	Maceo	Vereda Las Brisas, Hda. Sta. Barbara	467	467	6.5469	-74.6436	Wetland	Anura	Phyllomedusidae	Phyllomedusa venusta	80.42	27.36	27.58	23.14	37.65	37.62	24.33	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2790	UDEA	MHUA-A	1662	MHUA-A1662	2002	Oscar Hernandez	NA	Antioquia	Maceo	Vereda Las Brisas, Hda. Sta. Barbara	467	467	6.5469	-74.6436	Wetland	Anura	Leptodactylidae	Leptodactylus savagei	138.26	58.06	56.94	33.92	64.29	62.32	63.97	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2791	UDEA	MHUA-A	1663	MHUA-A1663	2002	Oscar Hernandez	NA	Antioquia	Maceo	Vereda Las Brisas, Hda. Sta. Barbara	467	467	6.5469	-74.6436	Wetland	Anura	Hylidae	Dendropsophus ebraccatus	26.13	8.34	8.72	5.62	13.57	12.87	9.84	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2792	UDEA	MHUA-A	1673	MHUA-A1673	2001	Oscar Hernandez	Male	Norte de Santander	Cucutilla	Vereda Carrizal, Sisavita	2250	2250	7.5396	-72.7747	Wetland	Anura	Centrolenidae	Hyalinobatrachium esmeralda	22.31	8.56	9.15	5.28	11.78	12.89	10.27	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2793	UDEA	MHUA-A	1698	MHUA-A1698	2002	Oscar Hernandez	NA	Chocó 	Bojaya	NA	NA	NA	6.558	-76.8948	Wetland	Anura	Hylidae	Scinax rostratus	41.48	13.61	14.13	8.01	22.44	19.53	17.95	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2794	UDEA	MHUA-A	1735	MHUA-A1735	2002	Oscar Hernandez	Male	Antioquia	Anorí	Vereda El Retiro, Fca. El Chaquiral	1700	1700	6.9833	-75.1347	Wetland	Anura	Leptodactylidae	Leptodactylus colombiensis	44.59	15.24	14.63	8.64	20.93	20.3	23.92	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2795	UDEA	MHUA-A	1752	MHUA-A1752	2001	Oscar Hernandez	NA	Antioquia	Caucasia	Hda. La Leyenda	100	200	8.0099	-75.2451	Wetland	Anura	Leptodactylidae	Pleurodema brachyops	34.25	14.13	11.96	7.65	13.92	14.86	15.56	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2796	UDEA	MHUA-A	1753	MHUA-A1753	2001	Oscar Hernandez	NA	Antioquia	Caucasia	Hda. La Leyenda	100	200	8.0099	-75.2451	Wetland	Anura	Leptodactylidae	Pleurodema brachyops	40.25	14.06	13.01	7.72	15.97	15.86	16.59	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2797	UDEA	MHUA-A	1754	MHUA-A1754	2001	Oscar Hernandez	NA	Antioquia	Caucasia	Hda. La Leyenda	150	150	8.0099	-75.2451	Wetland	Anura	Microhylidae	Elachistocleis pearsei 	31.24	10.47	8.61	4.67	10.98	10.51	11.72	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2798	UDEA	MHUA-A	1757	MHUA-A1757	2001	Oscar Hernandez	NA	Santander	Cimitarra	Vereda Perdida Alta, Fca. Guanomo	350	350	6.3177	-73.9124	Wetland	Anura	Leptodactylidae	Leptodactylus savagei	138.25	58.4	56.69	32.79	60.5	64.61	64.58	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2799	UDEA	MHUA-A	1766	MHUA-A1766	2001	Oscar Hernandez	NA	Santander	El Carmen de Chucurí	Vereda Alto Cascajales, Fca. La Peña	850	850	6.6396	-73.552	Wetland	Anura	Aromobatidae	Rheobates palmatus	23.55	8.85	8.8	6.87	11.76	13.15	11.1	Basal
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2800	UDEA	MHUA-A	1768	MHUA-A1768	2001	Oscar Hernandez	NA	Santander	Betulia	Vereda Palma de Oro, Fca. La Antigua	1300	1300	6.9534	-73.3184	Wetland	Anura	Aromobatidae	Rheobates palmatus	32.87	12.95	12.4	6.68	15.6	17.38	16.39	Basal
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2801	UDEA	MHUA-A	1773	MHUA-A1773	2002	Oscar Hernandez	NA	Antioquia	Amalfi	Vereda Guayabito, Fca. Costa Rica, Qda. Caracoli	1760	1760	6.8736	-75.0988	Wetland	Anura	Bufonidae	Rhinella macrorhina	47.91	15.39	17.54	13.32	16.66	20.15	14.58	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2802	UDEA	MHUA-A	1781	MHUA-A1781	2001	Oscar Hernandez	NA	Norte de Santander	Cucutilla	Vereda Carrizal, Sisavita	2100	2100	7.5422	-72.7767	Wetland	Anura	Hylidae	Dendropsophus luddeckei	33.69	10.19	10.29	6.55	15.87	14.73	14.04	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2803	UDEA	MHUA-A	1782	MHUA-A1782	2001	Oscar Hernandez	NA	Norte de Santander	Cucutilla	Vereda Carrizal, Sisavita	2100	2100	7.5422	-72.7767	Wetland	Anura	Hylidae	Dendropsophus luddeckei	31.75	10.06	10.39	6.92	16.84	16.71	14.83	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2804	UDEA	MHUA-A	1783	MHUA-A1783	2001	Oscar Hernandez	NA	Antioquia	Puerto Berrío	Fca. La Suiza	230	230	6.3031	-74.5314	Wetland	Anura	Hylidae	Dendropsophus microcephalus	21.66	6.81	7	3.68	10.79	9.9	8.42	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2805	UDEA	MHUA-A	1785	MHUA-A1785	2001	Oscar Hernandez	NA	Antioquia	Puerto Berrío	Fca. La Suiza	230	230	6.3031	-74.5314	Wetland	Anura	Hylidae	Dendropsophus microcephalus	21.71	7	6.73	4.29	10.58	10.24	8.2	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2806	UDEA	MHUA-A	1894	MHUA-A1894	2001	Oscar Hernandez	NA	Santander	Puerto Parra	Fca. La Olinda	145	145	6.6517	-74.0608	Wetland	Anura	Leptodactylidae	Leptodactylus fragilis	38.74	12.33	12.45	7.25	19.54	19.6	22.89	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2807	UDEA	MHUA-A	1900	MHUA-A1900	2001	Oscar Hernandez	NA	Santander	Cimitarra	Vereda Perdida Alta, Fca. Guanomo	350	350	6.3177	-73.9124	Wetland	Anura	Hylidae	Scinax ruber	38.27	12.45	12.73	7.67	20.98	19.51	18.33	Extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2808	UDEA	MHUA-A	1908	MHUA-A1908	2001	Oscar Hernandez	NA	Santander	Puerto Parra	Fca. La Olinda	145	145	6.6517	-74.0608	Wetland	Anura	Hylidae	Scinax ruber	29.01	9.23	9.58	5.37	14.51	13.58	12.08	Extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2809	UDEA	MHUA-A	1914	MHUA-A1914	2001	Oscar Hernandez	NA	Santander	Puerto Parra	Fca. La Olinda	145	145	6.6517	-74.0608	Wetland	Anura	Hylidae	Scinax rostratus	44.88	13.33	14.74	9.18	25.17	23.03	22.19	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2810	UDEA	MHUA-A	1920	MHUA-A1920	2001	Oscar Hernandez	NA	Santander	Puerto Parra	Fca. La Olinda	145	145	6.6517	-74.0608	Wetland	Anura	Hylidae	Dendropsophus ebraccatus	23.55	7.97	8.07	5.67	12.95	12.73	10.59	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2811	UDEA	MHUA-A	1987	MHUA-A1987	2002	Oscar Hernandez	NA	Chocó 	Acandí	La Playona	0	0	8.45	-77.2083	Wetland	Anura	Leptodactylidae	Leptodactylus fragilis	43.99	15.77	15.34	9.23	22.69	17.27	22.5	Absent
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2812	UDEA	MHUA-A	2016	MHUA-A2016	2002	Oscar Hernandez	NA	Antioquia	Maceo	Vereda Las Brisas, Hda. Sta. Barbara	450	450	6.5469	-74.6436	Wetland	Anura	Bufonidae	Rhaebo haematiticus	50.21	16.65	16.22	12.52	25.09	26.11	22.84	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2813	UDEA	MHUA-A	2024	MHUA-A2024	2001	Oscar Hernandez	NA	Caldas	Norcasia	 Caño El Tigre	390	390	NA	NA	Wetland	Anura	Hylidae	Hyloscirtus palmeri	38.29	13.17	13.56	8.38	19.91	18.43	14.48	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2814	UDEA	MHUA-A	2027	MHUA-A2027	2002	Oscar Hernandez	NA	Antioquia	Anorí	Vereda La Usura	400	400	7.3214	-75.0022	Wetland	Anura	Hylidae	Boana boans	63.99	22.13	22.21	11.94	35.63	36.73	25.2	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2815	UDEA	MHUA-A	2028	MHUA-A2028	2002	Oscar Hernandez	NA	Antioquia	Anorí	Vereda La Usura	400	400	7.3214	-75.0022	Wetland	Anura	Bufonidae	Rhaebo haematiticus	62.84	20.23	20.05	17.48	31.24	32.34	27.15	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2816	UDEA	MHUA-A	2044	MHUA-A2044	2002	Oscar Hernandez	NA	Antioquia	Anorí	Vereda La Usura	400	400	7.3214	-75.0022	Wetland	Anura	Centrolenidae	Hyalinobatrachium esmeralda	19.87	5.97	7.08	4.46	12.12	11.39	9.34	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2817	UDEA	MHUA-A	2045	MHUA-A2045	2002	Oscar Hernandez	NA	Antioquia	Anorí	Vereda La Usura	400	400	7.3214	-75.0022	Wetland	Anura	Centrolenidae	Hyalinobatrachium esmeralda	21.23	6.9	7.67	4.81	11.71	12.45	9.79	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2818	UDEA	MHUA-A	2046	MHUA-A2046	2002	Oscar Hernandez	NA	Antioquia	Anorí	Vereda La Usura	400	400	7.3214	-75.0022	Wetland	Anura	Hylidae	Smilisca sila	35.81	12.94	12.74	7.75	21.15	18.76	15.76	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2819	UDEA	MHUA-A	2062	MHUA-A2062	2001	Oscar Hernandez	NA	Norte de Santander	Cucutilla	Vereda Carrizal, Sisavita	2130	2130	7.5422	-72.7767	Wetland	Anura	Hylidae	Dendropsophus luddeckei	33.69	10.24	10.97	7.2	16.7	14.93	14.58	Very extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2820	UDEA	MHUA-A	2076	MHUA-A2076	2001	Oscar Hernandez	NA	Antioquia	Puerto Berrío	Hda. La Suiza	230	230	6.3031	-74.5314	Wetland	Anura	Hylidae	Scarthyla vigilans	15.54	5.33	5.18	2.66	8.13	7.61	6.88	Extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2821	UDEA	MHUA-A	2077	MHUA-A2077	2001	Oscar Hernandez	NA	Antioquia	Puerto Berrío	Hda. La Suiza	230	230	6.3031	-74.5314	Wetland	Anura	Hylidae	Scarthyla vigilans	20.37	5.99	6.22	4.3	11.02	10.41	8.83	Extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2822	UDEA	MHUA-A	2079	MHUA-A2079	2001	Oscar Hernandez	NA	Antioquia	Puerto Berrío	Hda. La Suiza	230	230	6.3031	-74.5314	Wetland	Anura	Hylidae	Scarthyla vigilans	20.99	6.06	5.34	4.1	11.09	10.71	7.71	Extensive
IAvH:GIC-LGC:PARAMO-HUMEDAL:AMPHIBIA:ESPECIMENPRESERVADO:I2D-BIO_2014_IN009:2823	UDEA	MHUA-A	2084	MHUA-A2084	2001	Oscar Hernandez	NA	Antioquia	Puerto Berrío	Hda. La Suiza	230	230	6.3031	-74.5314	Wetland	Anura	Hylidae	Dendropsophus microcephalus	20.43	6.86	6.33	4.35	10.35	10.27	9.05	Very extensive
